,Unnamed: 0,Subject,Datafile,Label
1069,1069,Subject14,Subject14/Subject14_Aufnahme211.csv,lateral-shuffle-right
1070,1070,Subject14,Subject14/Subject14_Aufnahme212.csv,curve-right-step
1071,1071,Subject14,Subject14/Subject14_Aufnahme213.csv,jump-one-leg
1072,1072,Subject14,Subject14/Subject14_Aufnahme214.csv,jump-two-leg
1073,1073,Subject14,Subject14/Subject14_Aufnahme215.csv,v-cut-right-Lfirst
1074,1074,Subject14,Subject14/Subject14_Aufnahme216.csv,lateral-shuffle-right
1075,1075,Subject14,Subject14/Subject14_Aufnahme217.csv,jump-one-leg
1076,1076,Subject14,Subject14/Subject14_Aufnahme218.csv,lateral-shuffle-left
1077,1077,Subject14,Subject14/Subject14_Aufnahme219.csv,jump-one-leg
1078,1078,Subject14,Subject14/Subject14_Aufnahme220.csv,jump-two-leg
1079,1079,Subject14,Subject14/Subject14_Aufnahme221.csv,stand
1080,1080,Subject14,Subject14/Subject14_Aufnahme222.csv,sit
1081,1081,Subject14,Subject14/Subject14_Aufnahme223.csv,sit-to-stand
1082,1082,Subject14,Subject14/Subject14_Aufnahme224.csv,jump-one-leg
1083,1083,Subject14,Subject14/Subject14_Aufnahme225.csv,stand-to-sit
1084,1084,Subject14,Subject14/Subject14_Aufnahme226.csv,lateral-shuffle-left
1085,1085,Subject14,Subject14/Subject14_Aufnahme227.csv,curve-right-spin-Rfirst
1086,1086,Subject14,Subject14/Subject14_Aufnahme228.csv,v-cut-right-Lfirst
1087,1087,Subject14,Subject14/Subject14_Aufnahme229.csv,walk
1088,1088,Subject14,Subject14/Subject14_Aufnahme230.csv,sit-to-stand
1089,1089,Subject14,Subject14/Subject14_Aufnahme231.csv,curve-right-spin-Rfirst
1090,1090,Subject14,Subject14/Subject14_Aufnahme232.csv,jump-two-leg
1091,1091,Subject14,Subject14/Subject14_Aufnahme233.csv,sit-to-stand
1092,1092,Subject14,Subject14/Subject14_Aufnahme234.csv,jump-two-leg
1093,1093,Subject14,Subject14/Subject14_Aufnahme235.csv,v-cut-right-Lfirst
1094,1094,Subject14,Subject14/Subject14_Aufnahme236.csv,run
1095,1095,Subject14,Subject14/Subject14_Aufnahme237.csv,run
1096,1096,Subject14,Subject14/Subject14_Aufnahme238.csv,jump-one-leg
1097,1097,Subject14,Subject14/Subject14_Aufnahme239.csv,curve-left-spin-Lfirst
1098,1098,Subject14,Subject14/Subject14_Aufnahme240.csv,stair-down
1099,1099,Subject14,Subject14/Subject14_Aufnahme241.csv,curve-right-spin-Lfirst
1100,1100,Subject14,Subject14/Subject14_Aufnahme242.csv,stand-to-sit
1101,1101,Subject14,Subject14/Subject14_Aufnahme243.csv,jump-one-leg
1102,1102,Subject14,Subject14/Subject14_Aufnahme244.csv,curve-right-step
1103,1103,Subject14,Subject14/Subject14_Aufnahme245.csv,run
1104,1104,Subject14,Subject14/Subject14_Aufnahme246.csv,curve-left-step
1105,1105,Subject14,Subject14/Subject14_Aufnahme247.csv,curve-left-spin-Rfirst
1106,1106,Subject14,Subject14/Subject14_Aufnahme248.csv,stair-up
1107,1107,Subject14,Subject14/Subject14_Aufnahme249.csv,run
1108,1108,Subject14,Subject14/Subject14_Aufnahme250.csv,lateral-shuffle-right
1109,1109,Subject14,Subject14/Subject14_Aufnahme251.csv,curve-left-spin-Rfirst
1110,1110,Subject14,Subject14/Subject14_Aufnahme252.csv,curve-right-step
1111,1111,Subject14,Subject14/Subject14_Aufnahme253.csv,curve-left-spin-Rfirst
1112,1112,Subject14,Subject14/Subject14_Aufnahme254.csv,curve-right-spin-Rfirst
1113,1113,Subject14,Subject14/Subject14_Aufnahme255.csv,jump-two-leg
1114,1114,Subject14,Subject14/Subject14_Aufnahme256.csv,curve-right-spin-Rfirst
1115,1115,Subject14,Subject14/Subject14_Aufnahme257.csv,walk
1116,1116,Subject14,Subject14/Subject14_Aufnahme258.csv,lateral-shuffle-left
1117,1117,Subject14,Subject14/Subject14_Aufnahme259.csv,curve-left-spin-Lfirst
1118,1118,Subject14,Subject14/Subject14_Aufnahme260.csv,stair-up
1119,1119,Subject14,Subject14/Subject14_Aufnahme261.csv,curve-right-spin-Lfirst
1120,1120,Subject14,Subject14/Subject14_Aufnahme262.csv,v-cut-right-Lfirst
1121,1121,Subject14,Subject14/Subject14_Aufnahme263.csv,sit
1122,1122,Subject14,Subject14/Subject14_Aufnahme264.csv,stair-up
1123,1123,Subject14,Subject14/Subject14_Aufnahme265.csv,jump-two-leg
1124,1124,Subject14,Subject14/Subject14_Aufnahme266.csv,stair-down
1125,1125,Subject14,Subject14/Subject14_Aufnahme267.csv,lateral-shuffle-left
1126,1126,Subject14,Subject14/Subject14_Aufnahme268.csv,stair-up
1127,1127,Subject14,Subject14/Subject14_Aufnahme269.csv,curve-right-spin-Lfirst
1128,1128,Subject14,Subject14/Subject14_Aufnahme270.csv,v-cut-left-Lfirst
1129,1129,Subject14,Subject14/Subject14_Aufnahme271.csv,curve-left-spin-Rfirst
1130,1130,Subject14,Subject14/Subject14_Aufnahme272.csv,curve-left-spin-Rfirst
1131,1131,Subject14,Subject14/Subject14_Aufnahme273.csv,sit-to-stand
1132,1132,Subject14,Subject14/Subject14_Aufnahme274.csv,jump-two-leg
1133,1133,Subject14,Subject14/Subject14_Aufnahme275.csv,curve-right-spin-Rfirst
1134,1134,Subject14,Subject14/Subject14_Aufnahme276.csv,jump-one-leg
1135,1135,Subject14,Subject14/Subject14_Aufnahme277.csv,run
1136,1136,Subject14,Subject14/Subject14_Aufnahme278.csv,stair-up
1137,1137,Subject14,Subject14/Subject14_Aufnahme279.csv,curve-right-spin-Lfirst
1138,1138,Subject14,Subject14/Subject14_Aufnahme280.csv,curve-right-step
1139,1139,Subject14,Subject14/Subject14_Aufnahme281.csv,run
1140,1140,Subject14,Subject14/Subject14_Aufnahme282.csv,curve-left-spin-Lfirst
1141,1141,Subject14,Subject14/Subject14_Aufnahme283.csv,curve-right-spin-Lfirst
1142,1142,Subject14,Subject14/Subject14_Aufnahme284.csv,jump-two-leg
1143,1143,Subject14,Subject14/Subject14_Aufnahme285.csv,sit
1144,1144,Subject14,Subject14/Subject14_Aufnahme286.csv,sit-to-stand
1145,1145,Subject14,Subject14/Subject14_Aufnahme287.csv,curve-left-step
1146,1146,Subject14,Subject14/Subject14_Aufnahme288.csv,lateral-shuffle-left
1147,1147,Subject14,Subject14/Subject14_Aufnahme289.csv,sit-to-stand
1148,1148,Subject14,Subject14/Subject14_Aufnahme290.csv,sit
1149,1149,Subject14,Subject14/Subject14_Aufnahme291.csv,lateral-shuffle-left
1150,1150,Subject14,Subject14/Subject14_Aufnahme292.csv,curve-right-spin-Rfirst
1151,1151,Subject14,Subject14/Subject14_Aufnahme293.csv,jump-one-leg
1152,1152,Subject14,Subject14/Subject14_Aufnahme294.csv,lateral-shuffle-left
1153,1153,Subject14,Subject14/Subject14_Aufnahme295.csv,v-cut-right-Lfirst
1154,1154,Subject14,Subject14/Subject14_Aufnahme296.csv,lateral-shuffle-right
1155,1155,Subject14,Subject14/Subject14_Aufnahme297.csv,lateral-shuffle-left
1156,1156,Subject14,Subject14/Subject14_Aufnahme298.csv,curve-right-step
1157,1157,Subject14,Subject14/Subject14_Aufnahme299.csv,curve-right-spin-Rfirst
1158,1158,Subject14,Subject14/Subject14_Aufnahme300.csv,jump-two-leg
1159,1159,Subject14,Subject14/Subject14_Aufnahme301.csv,curve-right-spin-Rfirst
1160,1160,Subject14,Subject14/Subject14_Aufnahme302.csv,stair-up
1161,1161,Subject14,Subject14/Subject14_Aufnahme303.csv,stand-to-sit
1162,1162,Subject14,Subject14/Subject14_Aufnahme304.csv,lateral-shuffle-left
1163,1163,Subject14,Subject14/Subject14_Aufnahme305.csv,sit
1164,1164,Subject14,Subject14/Subject14_Aufnahme306.csv,stair-down
1165,1165,Subject14,Subject14/Subject14_Aufnahme307.csv,stair-down
1166,1166,Subject14,Subject14/Subject14_Aufnahme308.csv,curve-right-spin-Lfirst
1167,1167,Subject14,Subject14/Subject14_Aufnahme309.csv,v-cut-right-Lfirst
1168,1168,Subject14,Subject14/Subject14_Aufnahme310.csv,run
1169,1169,Subject14,Subject14/Subject14_Aufnahme311.csv,curve-right-step
1170,1170,Subject14,Subject14/Subject14_Aufnahme312.csv,curve-right-step
1171,1171,Subject14,Subject14/Subject14_Aufnahme313.csv,curve-left-step
1172,1172,Subject14,Subject14/Subject14_Aufnahme314.csv,stand
1173,1173,Subject14,Subject14/Subject14_Aufnahme315.csv,v-cut-right-Lfirst
1174,1174,Subject14,Subject14/Subject14_Aufnahme316.csv,curve-right-spin-Lfirst
1175,1175,Subject14,Subject14/Subject14_Aufnahme317.csv,sit-to-stand
1176,1176,Subject14,Subject14/Subject14_Aufnahme318.csv,curve-right-spin-Rfirst
1177,1177,Subject14,Subject14/Subject14_Aufnahme319.csv,v-cut-right-Lfirst
1178,1178,Subject14,Subject14/Subject14_Aufnahme320.csv,jump-one-leg
1179,1179,Subject14,Subject14/Subject14_Aufnahme321.csv,jump-one-leg
1180,1180,Subject14,Subject14/Subject14_Aufnahme322.csv,curve-right-spin-Rfirst
1181,1181,Subject14,Subject14/Subject14_Aufnahme323.csv,lateral-shuffle-left
1182,1182,Subject14,Subject14/Subject14_Aufnahme324.csv,curve-right-step
1183,1183,Subject14,Subject14/Subject14_Aufnahme325.csv,sit-to-stand
1184,1184,Subject14,Subject14/Subject14_Aufnahme326.csv,curve-right-step
1185,1185,Subject14,Subject14/Subject14_Aufnahme327.csv,curve-left-spin-Lfirst
1186,1186,Subject14,Subject14/Subject14_Aufnahme328.csv,jump-one-leg
1187,1187,Subject14,Subject14/Subject14_Aufnahme329.csv,stair-down
1188,1188,Subject14,Subject14/Subject14_Aufnahme330.csv,curve-right-step
1189,1189,Subject14,Subject14/Subject14_Aufnahme331.csv,v-cut-right-Lfirst
1190,1190,Subject14,Subject14/Subject14_Aufnahme332.csv,v-cut-right-Rfirst
1191,1191,Subject14,Subject14/Subject14_Aufnahme333.csv,curve-right-spin-Rfirst
1192,1192,Subject14,Subject14/Subject14_Aufnahme334.csv,lateral-shuffle-right
1193,1193,Subject14,Subject14/Subject14_Aufnahme335.csv,stair-up
1194,1194,Subject14,Subject14/Subject14_Aufnahme336.csv,stand
1195,1195,Subject14,Subject14/Subject14_Aufnahme337.csv,stand-to-sit
1196,1196,Subject14,Subject14/Subject14_Aufnahme338.csv,curve-right-step
1197,1197,Subject14,Subject14/Subject14_Aufnahme339.csv,lateral-shuffle-left
1198,1198,Subject14,Subject14/Subject14_Aufnahme340.csv,curve-right-step
1199,1199,Subject14,Subject14/Subject14_Aufnahme341.csv,curve-right-spin-Rfirst
1200,1200,Subject14,Subject14/Subject14_Aufnahme342.csv,v-cut-right-Lfirst
1201,1201,Subject14,Subject14/Subject14_Aufnahme343.csv,curve-left-spin-Lfirst
1202,1202,Subject14,Subject14/Subject14_Aufnahme344.csv,curve-right-spin-Lfirst
1203,1203,Subject14,Subject14/Subject14_Aufnahme345.csv,stair-down
1204,1204,Subject14,Subject14/Subject14_Aufnahme346.csv,walk
1205,1205,Subject14,Subject14/Subject14_Aufnahme347.csv,curve-right-step
1206,1206,Subject14,Subject14/Subject14_Aufnahme348.csv,sit
1207,1207,Subject14,Subject14/Subject14_Aufnahme349.csv,jump-two-leg
1208,1208,Subject14,Subject14/Subject14_Aufnahme350.csv,jump-two-leg
1209,1209,Subject14,Subject14/Subject14_Aufnahme351.csv,curve-left-spin-Lfirst
1210,1210,Subject14,Subject14/Subject14_Aufnahme352.csv,jump-two-leg
1211,1211,Subject14,Subject14/Subject14_Aufnahme353.csv,curve-left-step
1212,1212,Subject14,Subject14/Subject14_Aufnahme354.csv,curve-left-step
1213,1213,Subject14,Subject14/Subject14_Aufnahme355.csv,curve-right-step
1214,1214,Subject14,Subject14/Subject14_Aufnahme356.csv,sit
1215,1215,Subject14,Subject14/Subject14_Aufnahme357.csv,v-cut-right-Lfirst
1216,1216,Subject14,Subject14/Subject14_Aufnahme358.csv,sit-to-stand
1217,1217,Subject14,Subject14/Subject14_Aufnahme359.csv,lateral-shuffle-right
1218,1218,Subject14,Subject14/Subject14_Aufnahme360.csv,curve-right-step
1219,1219,Subject14,Subject14/Subject14_Aufnahme361.csv,stair-up
1220,1220,Subject14,Subject14/Subject14_Aufnahme362.csv,jump-two-leg
1221,1221,Subject14,Subject14/Subject14_Aufnahme363.csv,curve-left-spin-Lfirst
1222,1222,Subject14,Subject14/Subject14_Aufnahme364.csv,v-cut-right-Lfirst
1223,1223,Subject14,Subject14/Subject14_Aufnahme365.csv,run
1224,1224,Subject14,Subject14/Subject14_Aufnahme366.csv,v-cut-left-Rfirst
1225,1225,Subject14,Subject14/Subject14_Aufnahme367.csv,stand-to-sit
1226,1226,Subject14,Subject14/Subject14_Aufnahme368.csv,stair-down
1227,1227,Subject14,Subject14/Subject14_Aufnahme369.csv,stand
1228,1228,Subject14,Subject14/Subject14_Aufnahme370.csv,stand
1229,1229,Subject14,Subject14/Subject14_Aufnahme371.csv,stand
1230,1230,Subject14,Subject14/Subject14_Aufnahme372.csv,sit
1231,1231,Subject14,Subject14/Subject14_Aufnahme373.csv,lateral-shuffle-right
1232,1232,Subject14,Subject14/Subject14_Aufnahme374.csv,lateral-shuffle-left
1233,1233,Subject14,Subject14/Subject14_Aufnahme375.csv,jump-two-leg
1234,1234,Subject14,Subject14/Subject14_Aufnahme376.csv,curve-left-spin-Rfirst
1235,1235,Subject14,Subject14/Subject14_Aufnahme377.csv,curve-right-spin-Lfirst
1236,1236,Subject14,Subject14/Subject14_Aufnahme378.csv,jump-one-leg
1237,1237,Subject14,Subject14/Subject14_Aufnahme379.csv,curve-right-spin-Lfirst
1238,1238,Subject14,Subject14/Subject14_Aufnahme380.csv,jump-two-leg
1239,1239,Subject14,Subject14/Subject14_Aufnahme381.csv,curve-right-step
1240,1240,Subject14,Subject14/Subject14_Aufnahme382.csv,curve-right-spin-Lfirst
1241,1241,Subject14,Subject14/Subject14_Aufnahme383.csv,curve-left-step
1242,1242,Subject14,Subject14/Subject14_Aufnahme384.csv,stair-up
1243,1243,Subject14,Subject14/Subject14_Aufnahme385.csv,jump-two-leg
1244,1244,Subject14,Subject14/Subject14_Aufnahme386.csv,stair-up
1245,1245,Subject14,Subject14/Subject14_Aufnahme387.csv,jump-two-leg
1246,1246,Subject14,Subject14/Subject14_Aufnahme388.csv,jump-two-leg
1247,1247,Subject14,Subject14/Subject14_Aufnahme389.csv,lateral-shuffle-right
1248,1248,Subject14,Subject14/Subject14_Aufnahme390.csv,v-cut-right-Rfirst
1249,1249,Subject14,Subject14/Subject14_Aufnahme391.csv,stand-to-sit
1250,1250,Subject14,Subject14/Subject14_Aufnahme392.csv,jump-two-leg
1251,1251,Subject14,Subject14/Subject14_Aufnahme393.csv,curve-left-step
1252,1252,Subject14,Subject14/Subject14_Aufnahme394.csv,curve-right-step
1253,1253,Subject14,Subject14/Subject14_Aufnahme395.csv,sit-to-stand
1254,1254,Subject14,Subject14/Subject14_Aufnahme396.csv,jump-one-leg
1255,1255,Subject14,Subject14/Subject14_Aufnahme397.csv,lateral-shuffle-right
1256,1256,Subject14,Subject14/Subject14_Aufnahme398.csv,sit-to-stand
1257,1257,Subject14,Subject14/Subject14_Aufnahme399.csv,jump-two-leg
1258,1258,Subject14,Subject14/Subject14_Aufnahme400.csv,v-cut-right-Lfirst
1259,1259,Subject14,Subject14/Subject14_Aufnahme401.csv,stair-up
1260,1260,Subject14,Subject14/Subject14_Aufnahme402.csv,sit-to-stand
1261,1261,Subject14,Subject14/Subject14_Aufnahme403.csv,run
1262,1262,Subject14,Subject14/Subject14_Aufnahme404.csv,v-cut-right-Lfirst
1263,1263,Subject14,Subject14/Subject14_Aufnahme405.csv,stand-to-sit
1264,1264,Subject14,Subject14/Subject14_Aufnahme406.csv,curve-right-step
1265,1265,Subject14,Subject14/Subject14_Aufnahme407.csv,curve-left-spin-Rfirst
1266,1266,Subject14,Subject14/Subject14_Aufnahme408.csv,sit-to-stand
1267,1267,Subject14,Subject14/Subject14_Aufnahme409.csv,stair-down
1268,1268,Subject14,Subject14/Subject14_Aufnahme410.csv,curve-left-spin-Rfirst
1269,1269,Subject14,Subject14/Subject14_Aufnahme411.csv,stair-down
1270,1270,Subject14,Subject14/Subject14_Aufnahme412.csv,v-cut-right-Lfirst
1271,1271,Subject14,Subject14/Subject14_Aufnahme413.csv,stand-to-sit
1272,1272,Subject14,Subject14/Subject14_Aufnahme414.csv,lateral-shuffle-left
1273,1273,Subject14,Subject14/Subject14_Aufnahme415.csv,stair-down
1274,1274,Subject14,Subject14/Subject14_Aufnahme416.csv,curve-right-step
1275,1275,Subject14,Subject14/Subject14_Aufnahme417.csv,stand-to-sit
1276,1276,Subject14,Subject14/Subject14_Aufnahme418.csv,v-cut-left-Lfirst
1277,1277,Subject14,Subject14/Subject14_Aufnahme419.csv,lateral-shuffle-right
1278,1278,Subject14,Subject14/Subject14_Aufnahme420.csv,stair-down
1279,1279,Subject14,Subject14/Subject14_Aufnahme421.csv,stair-down
1280,1280,Subject14,Subject14/Subject14_Aufnahme422.csv,curve-left-spin-Lfirst
1281,1281,Subject14,Subject14/Subject14_Aufnahme423.csv,lateral-shuffle-left
1282,1282,Subject14,Subject14/Subject14_Aufnahme424.csv,stair-up
1283,1283,Subject14,Subject14/Subject14_Aufnahme425.csv,sit
1284,1284,Subject14,Subject14/Subject14_Aufnahme426.csv,lateral-shuffle-right
1285,1285,Subject14,Subject14/Subject14_Aufnahme427.csv,curve-right-spin-Lfirst
1286,1286,Subject14,Subject14/Subject14_Aufnahme428.csv,v-cut-right-Lfirst
1287,1287,Subject14,Subject14/Subject14_Aufnahme429.csv,sit-to-stand
1288,1288,Subject14,Subject14/Subject14_Aufnahme430.csv,run
1289,1289,Subject14,Subject14/Subject14_Aufnahme431.csv,stair-down
1290,1290,Subject14,Subject14/Subject14_Aufnahme432.csv,curve-right-spin-Lfirst
1291,1291,Subject14,Subject14/Subject14_Aufnahme433.csv,curve-right-spin-Lfirst
1292,1292,Subject14,Subject14/Subject14_Aufnahme434.csv,stair-up
1293,1293,Subject14,Subject14/Subject14_Aufnahme435.csv,jump-two-leg
1294,1294,Subject14,Subject14/Subject14_Aufnahme436.csv,curve-left-spin-Lfirst
1295,1295,Subject14,Subject14/Subject14_Aufnahme437.csv,jump-two-leg
1296,1296,Subject14,Subject14/Subject14_Aufnahme438.csv,stand
1297,1297,Subject14,Subject14/Subject14_Aufnahme439.csv,stair-up
1298,1298,Subject15,Subject15/Subject15_Aufnahme000.csv,curve-left-spin-Rfirst
1299,1299,Subject15,Subject15/Subject15_Aufnahme001.csv,sit
1300,1300,Subject15,Subject15/Subject15_Aufnahme002.csv,v-cut-right-Rfirst
1301,1301,Subject15,Subject15/Subject15_Aufnahme003.csv,run
1302,1302,Subject15,Subject15/Subject15_Aufnahme004.csv,sit
1303,1303,Subject15,Subject15/Subject15_Aufnahme005.csv,curve-left-spin-Rfirst
1304,1304,Subject15,Subject15/Subject15_Aufnahme006.csv,curve-left-step
1305,1305,Subject15,Subject15/Subject15_Aufnahme007.csv,lateral-shuffle-right
1306,1306,Subject15,Subject15/Subject15_Aufnahme008.csv,jump-one-leg
1307,1307,Subject15,Subject15/Subject15_Aufnahme009.csv,curve-left-spin-Lfirst
1308,1308,Subject15,Subject15/Subject15_Aufnahme010.csv,stair-up
1309,1309,Subject15,Subject15/Subject15_Aufnahme011.csv,walk
1310,1310,Subject15,Subject15/Subject15_Aufnahme012.csv,curve-left-spin-Lfirst
1311,1311,Subject15,Subject15/Subject15_Aufnahme013.csv,curve-left-spin-Rfirst
1312,1312,Subject15,Subject15/Subject15_Aufnahme014.csv,run
1313,1313,Subject15,Subject15/Subject15_Aufnahme015.csv,v-cut-left-Lfirst
1314,1314,Subject15,Subject15/Subject15_Aufnahme016.csv,jump-one-leg
1315,1315,Subject15,Subject15/Subject15_Aufnahme017.csv,lateral-shuffle-right
1316,1316,Subject15,Subject15/Subject15_Aufnahme018.csv,walk
1317,1317,Subject15,Subject15/Subject15_Aufnahme019.csv,curve-left-spin-Lfirst
1318,1318,Subject15,Subject15/Subject15_Aufnahme020.csv,stand-to-sit
1319,1319,Subject15,Subject15/Subject15_Aufnahme021.csv,curve-right-spin-Rfirst
1320,1320,Subject15,Subject15/Subject15_Aufnahme022.csv,walk
1321,1321,Subject15,Subject15/Subject15_Aufnahme023.csv,curve-right-spin-Lfirst
1322,1322,Subject15,Subject15/Subject15_Aufnahme024.csv,stair-up
1323,1323,Subject15,Subject15/Subject15_Aufnahme025.csv,stair-down
1324,1324,Subject15,Subject15/Subject15_Aufnahme026.csv,walk
1325,1325,Subject15,Subject15/Subject15_Aufnahme027.csv,stand-to-sit
1326,1326,Subject15,Subject15/Subject15_Aufnahme028.csv,stair-down
1327,1327,Subject15,Subject15/Subject15_Aufnahme029.csv,jump-one-leg
1328,1328,Subject15,Subject15/Subject15_Aufnahme030.csv,walk
1329,1329,Subject15,Subject15/Subject15_Aufnahme031.csv,curve-right-spin-Lfirst
1330,1330,Subject15,Subject15/Subject15_Aufnahme032.csv,sit
1331,1331,Subject15,Subject15/Subject15_Aufnahme033.csv,curve-left-step
1332,1332,Subject15,Subject15/Subject15_Aufnahme034.csv,sit-to-stand
1333,1333,Subject15,Subject15/Subject15_Aufnahme035.csv,stair-up
1334,1334,Subject15,Subject15/Subject15_Aufnahme036.csv,v-cut-right-Rfirst
1335,1335,Subject15,Subject15/Subject15_Aufnahme037.csv,walk
1336,1336,Subject15,Subject15/Subject15_Aufnahme038.csv,curve-left-spin-Rfirst
1337,1337,Subject15,Subject15/Subject15_Aufnahme039.csv,run
1338,1338,Subject15,Subject15/Subject15_Aufnahme040.csv,jump-one-leg
1339,1339,Subject15,Subject15/Subject15_Aufnahme041.csv,run
1340,1340,Subject15,Subject15/Subject15_Aufnahme042.csv,curve-left-spin-Lfirst
1341,1341,Subject15,Subject15/Subject15_Aufnahme043.csv,curve-right-step
1342,1342,Subject15,Subject15/Subject15_Aufnahme044.csv,walk
1343,1343,Subject15,Subject15/Subject15_Aufnahme045.csv,sit
1344,1344,Subject15,Subject15/Subject15_Aufnahme046.csv,run
1345,1345,Subject15,Subject15/Subject15_Aufnahme047.csv,curve-right-spin-Rfirst
1346,1346,Subject15,Subject15/Subject15_Aufnahme048.csv,stand
1347,1347,Subject15,Subject15/Subject15_Aufnahme049.csv,run
1348,1348,Subject15,Subject15/Subject15_Aufnahme050.csv,stand-to-sit
1349,1349,Subject15,Subject15/Subject15_Aufnahme051.csv,walk
1350,1350,Subject15,Subject15/Subject15_Aufnahme052.csv,lateral-shuffle-right
1351,1351,Subject15,Subject15/Subject15_Aufnahme053.csv,stair-down
1352,1352,Subject15,Subject15/Subject15_Aufnahme054.csv,curve-left-spin-Rfirst
1353,1353,Subject15,Subject15/Subject15_Aufnahme055.csv,jump-one-leg
1354,1354,Subject15,Subject15/Subject15_Aufnahme056.csv,v-cut-right-Rfirst
1355,1355,Subject15,Subject15/Subject15_Aufnahme057.csv,walk
1356,1356,Subject15,Subject15/Subject15_Aufnahme058.csv,run
1357,1357,Subject15,Subject15/Subject15_Aufnahme059.csv,curve-right-spin-Rfirst
1358,1358,Subject15,Subject15/Subject15_Aufnahme060.csv,stand-to-sit
1359,1359,Subject15,Subject15/Subject15_Aufnahme061.csv,curve-right-spin-Rfirst
1360,1360,Subject15,Subject15/Subject15_Aufnahme062.csv,v-cut-left-Lfirst
1361,1361,Subject15,Subject15/Subject15_Aufnahme063.csv,lateral-shuffle-right
1362,1362,Subject15,Subject15/Subject15_Aufnahme064.csv,walk
1363,1363,Subject15,Subject15/Subject15_Aufnahme065.csv,sit
1364,1364,Subject15,Subject15/Subject15_Aufnahme066.csv,stand-to-sit
1365,1365,Subject15,Subject15/Subject15_Aufnahme067.csv,curve-left-spin-Rfirst
1366,1366,Subject15,Subject15/Subject15_Aufnahme068.csv,stand
1367,1367,Subject15,Subject15/Subject15_Aufnahme069.csv,stand-to-sit
1368,1368,Subject15,Subject15/Subject15_Aufnahme070.csv,v-cut-left-Lfirst
1369,1369,Subject15,Subject15/Subject15_Aufnahme071.csv,stand-to-sit
1370,1370,Subject15,Subject15/Subject15_Aufnahme072.csv,jump-one-leg
1371,1371,Subject15,Subject15/Subject15_Aufnahme073.csv,walk
1372,1372,Subject15,Subject15/Subject15_Aufnahme074.csv,stair-down
1373,1373,Subject15,Subject15/Subject15_Aufnahme075.csv,curve-left-spin-Lfirst
1374,1374,Subject15,Subject15/Subject15_Aufnahme076.csv,v-cut-right-Rfirst
1375,1375,Subject15,Subject15/Subject15_Aufnahme077.csv,jump-one-leg
1376,1376,Subject15,Subject15/Subject15_Aufnahme078.csv,run
1377,1377,Subject15,Subject15/Subject15_Aufnahme079.csv,jump-one-leg
1378,1378,Subject15,Subject15/Subject15_Aufnahme080.csv,v-cut-right-Lfirst
1379,1379,Subject15,Subject15/Subject15_Aufnahme081.csv,v-cut-left-Rfirst
1380,1380,Subject15,Subject15/Subject15_Aufnahme082.csv,stair-up
1381,1381,Subject15,Subject15/Subject15_Aufnahme083.csv,curve-left-spin-Rfirst
1382,1382,Subject15,Subject15/Subject15_Aufnahme084.csv,walk
1383,1383,Subject15,Subject15/Subject15_Aufnahme085.csv,stair-down
1384,1384,Subject15,Subject15/Subject15_Aufnahme086.csv,v-cut-right-Rfirst
1385,1385,Subject15,Subject15/Subject15_Aufnahme087.csv,walk
1386,1386,Subject15,Subject15/Subject15_Aufnahme088.csv,v-cut-right-Rfirst
1387,1387,Subject15,Subject15/Subject15_Aufnahme089.csv,run
1388,1388,Subject15,Subject15/Subject15_Aufnahme090.csv,v-cut-left-Lfirst
1389,1389,Subject15,Subject15/Subject15_Aufnahme091.csv,sit
1390,1390,Subject15,Subject15/Subject15_Aufnahme092.csv,stand-to-sit
1391,1391,Subject15,Subject15/Subject15_Aufnahme093.csv,stair-down
1392,1392,Subject15,Subject15/Subject15_Aufnahme094.csv,stand
1393,1393,Subject15,Subject15/Subject15_Aufnahme095.csv,stand-to-sit
1394,1394,Subject15,Subject15/Subject15_Aufnahme096.csv,walk
1395,1395,Subject15,Subject15/Subject15_Aufnahme097.csv,v-cut-right-Lfirst
1396,1396,Subject15,Subject15/Subject15_Aufnahme098.csv,curve-left-spin-Rfirst
1397,1397,Subject15,Subject15/Subject15_Aufnahme099.csv,v-cut-right-Lfirst
1398,1398,Subject15,Subject15/Subject15_Aufnahme100.csv,v-cut-right-Rfirst
1399,1399,Subject15,Subject15/Subject15_Aufnahme101.csv,lateral-shuffle-left
1400,1400,Subject15,Subject15/Subject15_Aufnahme102.csv,sit-to-stand
1401,1401,Subject15,Subject15/Subject15_Aufnahme103.csv,run
1402,1402,Subject15,Subject15/Subject15_Aufnahme104.csv,stair-down
1403,1403,Subject15,Subject15/Subject15_Aufnahme105.csv,stair-up
1404,1404,Subject15,Subject15/Subject15_Aufnahme106.csv,v-cut-left-Lfirst
1405,1405,Subject15,Subject15/Subject15_Aufnahme107.csv,lateral-shuffle-left
1406,1406,Subject15,Subject15/Subject15_Aufnahme108.csv,v-cut-left-Lfirst
1407,1407,Subject15,Subject15/Subject15_Aufnahme109.csv,walk
1408,1408,Subject15,Subject15/Subject15_Aufnahme110.csv,curve-left-spin-Rfirst
1409,1409,Subject15,Subject15/Subject15_Aufnahme111.csv,stand
1410,1410,Subject15,Subject15/Subject15_Aufnahme112.csv,stair-down
1411,1411,Subject15,Subject15/Subject15_Aufnahme113.csv,curve-right-spin-Rfirst
1412,1412,Subject15,Subject15/Subject15_Aufnahme114.csv,v-cut-right-Lfirst
1413,1413,Subject15,Subject15/Subject15_Aufnahme115.csv,sit
